,book,chapt,version,text
0,MAT,1,TCL02,ibrahim oglu davut oglu isa mesihin soy kaydi soyledir
1,MAT,1,TCL02,ibrahim ishakin babasiydi
2,MAT,1,TCL02,ishak yakupun babasiydi
3,MAT,1,TCL02,yakup yahuda ve kardeslerinin babasiydi
4,MAT,1,TCL02,yahuda tamardan dogan peresle zerahin babasiydi
5,MAT,1,TCL02,peres hesronun babasiydi
6,MAT,1,TCL02,hesron ramin babasiydi
7,MAT,1,TCL02,ram amminadavin babasiydi
8,MAT,1,TCL02,amminadav nahsonun babasiydi
9,MAT,1,TCL02,nahson salmonun babasiydi
10,MAT,1,TCL02,salmon rahavdan dogan boazin babasiydi
11,MAT,1,TCL02,boaz ruttan dogan ovetin babasiydi
12,MAT,1,TCL02,ovet isayin babasiydi
13,MAT,1,TCL02,isay kral davutun babasiydi
14,MAT,1,TCL02,davut uriyanin karisindan dogan suleymanin babasiydi
15,MAT,1,TCL02,suleyman rehavamin babasiydi
16,MAT,1,TCL02,rehavam aviyanin babasiydi
17,MAT,1,TCL02,aviya asanin babasiydi
18,MAT,1,TCL02,asa yehosafatin babasiydi
19,MAT,1,TCL02,yehosafat yehoramin babasiydi
20,MAT,1,TCL02,yehoram uzziyanin babasiydi
21,MAT,1,TCL02,uzziya yotamin babasiydi
22,MAT,1,TCL02,yotam ahazin babasiydi
23,MAT,1,TCL02,ahaz hizkiyanin babasiydi
24,MAT,1,TCL02,hizkiya manassenin babasiydi
25,MAT,1,TCL02,manasse amonun babasiydi
26,MAT,1,TCL02,amon yosiyanin babasiydi
27,MAT,1,TCL02,yosiya
28,MAT,1,TCL02,babil surgunu
29,MAT,1,TCL02,sirasinda dogan yehoyakinle kardeslerinin babasiydi
30,MAT,1,TCL02,yehoyakin babil surgununden sonra dogan sealtielin babasiydi
31,MAT,1,TCL02,sealtiel zerubbabilin babasiydi
32,MAT,1,TCL02,zerubbabil avihutun babasiydi
33,MAT,1,TCL02,avihut elyakimin babasiydi
34,MAT,1,TCL02,elyakim azorun babasiydi
35,MAT,1,TCL02,azor sadokun babasiydi
36,MAT,1,TCL02,sadok ahimin babasiydi
37,MAT,1,TCL02,ahim elihutun babasiydi
38,MAT,1,TCL02,elihut elazarin babasiydi
39,MAT,1,TCL02,elazar mattanin babasiydi
40,MAT,1,TCL02,mattan yakupun babasiydi
41,MAT,1,TCL02,yakup meryemin kocasi yusufun babasiydi
42,MAT,1,TCL02,meryemden
43,MAT,1,TCL02,mesih
44,MAT,1,TCL02,diye taninan isa dogdu
45,MAT,1,TCL02,buna gore ibrahimden davuta kadar toplam on dort kusak davuttan babil surgunune kadar on dort kusak babil surgununden mesihe kadar on dort kusak vardir
46,MAT,1,TCL02,isa mesihin dogumu soyle oldu annesi meryem yusufla nisanliydi ama birlikte olmalarindan once meryemin kutsal ruhtan gebe oldugu anlasildi
47,MAT,1,TCL02,nisanlisi yusuf dogru bir adam oldugu ve onu herkesin onunde utandirmak istemedigi icin ondan sessizce ayrilmak niyetindeydi
48,MAT,1,TCL02,ama boyle dusunmesi uzerine rabbin bir melegi ruyada ona gorunerek soyle dedi davut oglu yusuf meryemi kendine es olarak almaktan korkma cunku onun rahminde olusan kutsal ruhtandir
49,MAT,1,TCL02,meryem bir ogul doguracak adini isa
50,MAT,1,TCL02,koyacaksin cunku halkini gunahlarindan o kurtaracak
51,MAT,1,TCL02,butun bunlar rabbin peygamber araciligiyla bildirdigi su soz yerine gelsin diye oldu
52,MAT,1,TCL02,iste kiz gebe kalip bir ogul doguracak adini immanuel koyacaklar immanuel tanri bizimle demektir
53,MAT,1,TCL02,yusuf uyaninca rabbin meleginin buyruguna uydu ve meryemi es olarak yanina aldi
54,MAT,1,TCL02,ama oglunu doguruncaya dek yusuf ona dokunmadi dogan cocugun adini isa koydu
55,MAT,2,TCL02,isanin kral
56,MAT,2,TCL02,hirodes
57,MAT,2,TCL02,devrinde yahudiyenin beytlehem kentinde dogmasindan sonra bazi yildizbilimciler dogudan
58,MAT,2,TCL02,yerusalim
59,MAT,2,TCL02,e gelip soyle dediler yahudilerin krali olarak dogan cocuk nerede doguda onun yildizini gorduk
60,MAT,2,TCL02,ve ona tapinmaya geldik
61,MAT,2,TCL02,kral hirodes bunu duyunca kendisi de butun yerusalim halki da tedirgin oldu
62,MAT,2,TCL02,butun baskahinleri ve halkin
63,MAT,2,TCL02,din bilginleri
64,MAT,2,TCL02,ni toplayarak onlara mesihin nerede dogacagini sordu
65,MAT,2,TCL02,yahudiyenin beytlehem kentinde dediler cunku peygamber araciligiyla soyle yazilmistir
66,MAT,2,TCL02,ey sen yahudadaki beytlehem
67,MAT,2,TCL02,yahuda onderleri arasinda hic de en onemsizi degilsin
68,MAT,2,TCL02,cunku halkim israili gudecek onder
69,MAT,2,TCL02,senden cikacak
70,MAT,2,TCL02,bunun uzerine hirodes yildizbilimcileri gizlice cagirip onlardan yildizin gorundugu ani tam olarak ogrendi
71,MAT,2,TCL02,gidin cocugu dikkatle arayin bulunca bana haber verin ben de gelip ona tapinayim diyerek onlari beytleheme gonderdi
72,MAT,2,TCL02,yildizbilimciler krali dinledikten sonra yola ciktilar doguda
73,MAT,2,TCL02,gormus olduklari yildiz onlara yol gosteriyordu cocugun bulundugu yerin uzerine varinca durdu
74,MAT,2,TCL02,yildizi gorduklerinde olaganustu bir sevinc duydular
75,MAT,2,TCL02,eve girip cocugu annesi meryemle birlikte gorunce yere kapanarak ona tapindilar hazinelerini acip ona armagan olarak altin gunnuk ve
76,MAT,2,TCL02,mur
77,MAT,2,TCL02,sundular
78,MAT,2,TCL02,sonra gordukleri bir duste hirodesin yanina donmemeleri icin uyarilinca ulkelerine baska yoldan donduler
79,MAT,2,TCL02,yildizbilimciler gittikten sonra rabbin bir melegi yusufa ruyada gorunerek kalk dedi cocukla annesini al misira kac ben sana haber verinceye dek orada kal cunku hirodes oldurmek icin cocugu aratacak
80,MAT,2,TCL02,boylece yusuf kalkti ayni gece cocukla annesini alip misira dogru yola cikti
81,MAT,2,TCL02,hirodesin olumune dek orada kaldi bu rabbin peygamber araciligiyla bildirdigi su soz yerine gelsin diye oldu oglumu misirdan cagirdim
82,MAT,2,TCL02,hirodes yildizbilimciler tarafindan aldatildigini anlayinca cok ofkelendi onlardan ogrendigi vakti goz onune alarak beytlehem ve butun yoresinde bulunan iki ve iki yasindan kucuk erkek cocuklarin hepsini oldurttu
83,MAT,2,TCL02,boylelikle peygamber yeremya araciligiyla bildirilen su soz yerine gelmis oldu
84,MAT,2,TCL02,ramada bir ses duyuldu
85,MAT,2,TCL02,aglayis ve aci feryat sesleri
86,MAT,2,TCL02,cocuklari icin aglayan rahel
87,MAT,2,TCL02,avutulmak istemiyor
88,MAT,2,TCL02,cunku onlar yok artik
89,MAT,2,TCL02,hirodes oldukten sonra rabbin bir melegi misirda yusufa ruyada gorunerek kalk dedi cocukla annesini al israile don cunku cocugun canina kiymak isteyenler oldu
90,MAT,2,TCL02,bunun uzerine yusuf kalkti cocukla annesini alip israile dondu
